consumable_id,display_name,category,subcategory,item_group,specificity,parent_id,selectable,aliases,default_unit,allowed_units,requires_dosage_confirmation,search_keywords,sort_order,active,implementation_note
food_seafood_fish,Fish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fish Food Seafood Fish,607,TRUE,
food_seafood_tuna,Tuna,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Tuna Food Seafood Fish,608,TRUE,
food_seafood_salmon,Salmon,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Salmon Food Seafood Fish,609,TRUE,
food_seafood_sardines,Sardines,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sardines Food Seafood Fish,610,TRUE,
food_seafood_mackerel,Mackerel,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mackerel Food Seafood Fish,611,TRUE,
food_seafood_herring,Herring,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Herring Food Seafood Fish,612,TRUE,
food_seafood_anchovies,Anchovies,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Anchovies Food Seafood Fish,613,TRUE,
food_seafood_cod,Cod,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cod Food Seafood Fish,614,TRUE,
food_seafood_haddock,Haddock,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Haddock Food Seafood Fish,615,TRUE,
food_seafood_pollock,Pollock,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Pollock Food Seafood Fish,616,TRUE,
food_seafood_tilapia,Tilapia,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Tilapia Food Seafood Fish,617,TRUE,
food_seafood_sea_bass,Sea bass,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sea bass Food Seafood Fish,618,TRUE,
food_seafood_sea_bream,Sea bream,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sea bream Food Seafood Fish,619,TRUE,
food_seafood_trout,Trout,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Trout Food Seafood Fish,620,TRUE,
food_seafood_snapper,Snapper,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Snapper Food Seafood Fish,621,TRUE,
food_seafood_grouper,Grouper,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Grouper Food Seafood Fish,622,TRUE,
food_seafood_halibut,Halibut,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Halibut Food Seafood Fish,623,TRUE,
food_seafood_sole,Sole,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sole Food Seafood Fish,624,TRUE,
food_seafood_flounder,Flounder,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Flounder Food Seafood Fish,625,TRUE,
food_seafood_swordfish,Swordfish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Swordfish Food Seafood Fish,626,TRUE,
food_seafood_marlin,Marlin,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Marlin Food Seafood Fish,627,TRUE,
food_seafood_mahi_mahi,Mahi-mahi,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mahi-mahi Food Seafood Fish,628,TRUE,
food_seafood_barramundi,Barramundi,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Barramundi Food Seafood Fish,629,TRUE,
food_seafood_catfish,Catfish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Catfish Food Seafood Fish,630,TRUE,
food_seafood_carp,Carp,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Carp Food Seafood Fish,631,TRUE,
food_seafood_eel,Eel,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Eel Food Seafood Fish,632,TRUE,
food_seafood_monkfish,Monkfish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Monkfish Food Seafood Fish,633,TRUE,
food_seafood_mullet,Mullet,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mullet Food Seafood Fish,634,TRUE,
food_seafood_perch,Perch,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Perch Food Seafood Fish,635,TRUE,
food_seafood_pike,Pike,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Pike Food Seafood Fish,636,TRUE,
food_seafood_sturgeon,Sturgeon,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sturgeon Food Seafood Fish,637,TRUE,
food_seafood_milkfish,Milkfish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Milkfish Food Seafood Fish,638,TRUE,
food_seafood_pomfret,Pomfret,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Pomfret Food Seafood Fish,639,TRUE,
food_seafood_kingfish,Kingfish,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Kingfish Food Seafood Fish,640,TRUE,
food_seafood_bonito,Bonito,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Bonito Food Seafood Fish,641,TRUE,
food_seafood_arctic_char,Arctic char,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Arctic char Food Seafood Fish,642,TRUE,
food_seafood_smoked_salmon,Smoked salmon,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Smoked salmon Food Seafood Fish,643,TRUE,
food_seafood_canned_tuna,Canned tuna,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Canned tuna Food Seafood Fish,644,TRUE,
food_seafood_canned_sardines,Canned sardines,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Canned sardines Food Seafood Fish,645,TRUE,
food_seafood_fish_fingers,Fish fingers,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fish fingers Food Seafood Fish,646,TRUE,
food_seafood_fish_cake,Fish cake,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fish cake Food Seafood Fish,647,TRUE,
food_seafood_fish_roe,Fish roe,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fish roe Food Seafood Fish,648,TRUE,
food_seafood_caviar,Caviar,Food,Seafood,Fish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Caviar Food Seafood Fish,649,TRUE,
food_seafood_shrimp,Shrimp,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Shrimp Food Seafood Crustaceans,650,TRUE,
food_seafood_prawn,Prawn,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Prawn Food Seafood Crustaceans,651,TRUE,
food_seafood_crab,Crab,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Crab Food Seafood Crustaceans,652,TRUE,
food_seafood_lobster,Lobster,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Lobster Food Seafood Crustaceans,653,TRUE,
food_seafood_crayfish,Crayfish,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Crayfish Food Seafood Crustaceans,654,TRUE,
food_seafood_langoustine,Langoustine,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Langoustine Food Seafood Crustaceans,655,TRUE,
food_seafood_krill,Krill,Food,Seafood,Crustaceans,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Krill Food Seafood Crustaceans,656,TRUE,
food_seafood_shellfish,Shellfish,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Shellfish Food Seafood Mollusks and shellfish,657,TRUE,
food_seafood_oyster,Oyster,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Oyster Food Seafood Mollusks and shellfish,658,TRUE,
food_seafood_mussel,Mussel,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mussel Food Seafood Mollusks and shellfish,659,TRUE,
food_seafood_clam,Clam,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Clam Food Seafood Mollusks and shellfish,660,TRUE,
food_seafood_scallop,Scallop,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Scallop Food Seafood Mollusks and shellfish,661,TRUE,
food_seafood_cockle,Cockle,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cockle Food Seafood Mollusks and shellfish,662,TRUE,
food_seafood_abalone,Abalone,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Abalone Food Seafood Mollusks and shellfish,663,TRUE,
food_seafood_conch,Conch,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Conch Food Seafood Mollusks and shellfish,664,TRUE,
food_seafood_octopus,Octopus,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Octopus Food Seafood Mollusks and shellfish,665,TRUE,
food_seafood_squid,Squid,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Squid Food Seafood Mollusks and shellfish,666,TRUE,
food_seafood_calamari,Calamari,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Calamari Food Seafood Mollusks and shellfish,667,TRUE,
food_seafood_cuttlefish,Cuttlefish,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cuttlefish Food Seafood Mollusks and shellfish,668,TRUE,
food_seafood_sea_snail,Sea snail,Food,Seafood,Mollusks and shellfish,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sea snail Food Seafood Mollusks and shellfish,669,TRUE,
food_seafood_sea_urchin,Sea urchin,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sea urchin Food Seafood Other seafood,670,TRUE,
food_seafood_sea_cucumber,Sea cucumber,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sea cucumber Food Seafood Other seafood,671,TRUE,
food_seafood_jellyfish_food,Jellyfish food,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Jellyfish food Food Seafood Other seafood,672,TRUE,
food_seafood_imitation_crab,Imitation crab,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Imitation crab Food Seafood Other seafood,673,TRUE,
food_seafood_seafood_mix,Seafood mix,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Seafood mix Food Seafood Other seafood,674,TRUE,
food_seafood_seafood_soup,Seafood soup,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Seafood soup Food Seafood Other seafood,675,TRUE,
food_seafood_seafood_platter,Seafood platter,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Seafood platter Food Seafood Other seafood,676,TRUE,
food_seafood_dried_fish,Dried fish,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried fish Food Seafood Other seafood,677,TRUE,
food_seafood_salted_fish,Salted fish,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Salted fish Food Seafood Other seafood,678,TRUE,
food_seafood_fermented_fish,Fermented fish,Food,Seafood,Other seafood,specific,food_seafood_seafood,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fermented fish Food Seafood Other seafood,679,TRUE,
food_legumes_and_pulses_legumes_and_pulses,Legumes and pulses,Food,Legumes and pulses,General,general,,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Legumes and pulses Food Legumes and pulses General,680,TRUE,General option remains selectable when the user does not want to choose a specific item.
food_legumes_and_pulses_beans,Beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Beans Food Legumes and pulses Beans,681,TRUE,
food_legumes_and_pulses_black_beans,Black beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Black beans Food Legumes and pulses Beans,682,TRUE,
food_legumes_and_pulses_kidney_beans,Kidney beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Kidney beans Food Legumes and pulses Beans,683,TRUE,
food_legumes_and_pulses_white_beans,White beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,White beans Food Legumes and pulses Beans,684,TRUE,
food_legumes_and_pulses_navy_beans,Navy beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Navy beans Food Legumes and pulses Beans,685,TRUE,
food_legumes_and_pulses_cannellini_beans,Cannellini beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cannellini beans Food Legumes and pulses Beans,686,TRUE,
food_legumes_and_pulses_pinto_beans,Pinto beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Pinto beans Food Legumes and pulses Beans,687,TRUE,
food_legumes_and_pulses_lima_beans,Lima beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Lima beans Food Legumes and pulses Beans,688,TRUE,
food_legumes_and_pulses_butter_beans,Butter beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Butter beans Food Legumes and pulses Beans,689,TRUE,
food_legumes_and_pulses_mung_beans,Mung beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mung beans Food Legumes and pulses Beans,690,TRUE,
food_legumes_and_pulses_adzuki_beans,Adzuki beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Adzuki beans Food Legumes and pulses Beans,691,TRUE,
food_legumes_and_pulses_fava_beans,Fava beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fava beans Food Legumes and pulses Beans,692,TRUE,
food_legumes_and_pulses_soybeans,Soybeans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Soybeans Food Legumes and pulses Beans,693,TRUE,
food_legumes_and_pulses_black_eyed_peas,Black-eyed peas,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Black-eyed peas Food Legumes and pulses Beans,694,TRUE,
food_legumes_and_pulses_cranberry_beans,Cranberry beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cranberry beans Food Legumes and pulses Beans,695,TRUE,
food_legumes_and_pulses_refried_beans,Refried beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Refried beans Food Legumes and pulses Beans,696,TRUE,
food_legumes_and_pulses_baked_beans,Baked beans,Food,Legumes and pulses,Beans,specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Baked beans Food Legumes and pulses Beans,697,TRUE,
food_legumes_and_pulses_lentils,Lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Lentils Food Legumes and pulses Lentils, peas and chickpeas",698,TRUE,
food_legumes_and_pulses_red_lentils,Red lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Red lentils Food Legumes and pulses Lentils, peas and chickpeas",699,TRUE,
food_legumes_and_pulses_green_lentils,Green lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Green lentils Food Legumes and pulses Lentils, peas and chickpeas",700,TRUE,
food_legumes_and_pulses_brown_lentils,Brown lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Brown lentils Food Legumes and pulses Lentils, peas and chickpeas",701,TRUE,
food_legumes_and_pulses_black_lentils,Black lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Black lentils Food Legumes and pulses Lentils, peas and chickpeas",702,TRUE,
food_legumes_and_pulses_yellow_lentils,Yellow lentils,Food,Legumes and pulses,"Lentils, peas and chickpeas",specific,food_legumes_and_pulses_legumes_and_pulses,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,"Yellow lentils Food Legumes and pulses Lentils, peas and chickpeas",703,TRUE,
